,0,1,2,3,4,5
ABHD16A,1.8901945161763394,2.20456892763936,2.6135253936338736,2.3599312318200796,2.4700791941139246,2.1155948901376895
ABHD16B,0.023906817216841323,0.03391396034415456,0.07739252478879256,0.05809774677223688,0.01795677588555031,0.02016923720294892
ABHD2,2.55174106366289,1.8762583902986256,2.1635634014642,2.708321987112369,2.164861055767236,2.0063709758941735
ABHD3,0.6524353856116062,0.4315176330515937,0.44834781208647073,1.38390305919871,1.062717396453906,0.7640857716640623
ABHD4,2.48767641293091,3.3848011847409767,2.5523649649279387,3.5929471897348457,3.4828961032217283,2.645208391857997
ABHD5,2.464998608136137,2.644449480275594,1.8989223330616196,2.5782705593727178,2.0126831503095852,1.6132391083678344
ABHD6,0.47904920365546394,0.34205278740668155,0.6178471356010755,1.4842253811314214,0.9810237234930091,0.5910880820080514
ABHD8,0.3194692128541609,0.173564494692499,0.37794183547404964,0.29520819688706923,0.2542865742295955,0.22948976142479816
ABI1,3.854753635065358,2.6439411713947703,2.3784381259140344,3.8959406514837234,3.8582038741309703,2.9973356418483745
ABI2,4.588402945056022,4.125632657212014,3.972351301376592,4.320785737277878,4.657708833977337,4.608988479982263
ABI3,0.4286080426634436,0.14830837044994885,0.07492626108383289,0.15636980148869892,0.149959240473109,0.29945591040236924
ABI3BP,0.11173518578360367,0.01882175424058776,0.047749388599171855,0.059042288423736995,0.22444267709551705,0.07398480465172382
ABL1,3.208010792152244,2.644873565394452,3.2375121650080354,3.106689847147119,2.389979565367817,2.1739719037797385
ABL2,3.6371267721499763,2.4829187339332757,2.862374857940171,3.765539007098469,3.351641977323266,3.3833029301077553
ABLIM1,4.2424187069518,3.438365916498896,3.025889913946304,4.128557602605358,2.1060028401549356,1.743248500605023
ABLIM2,0.09015705743047275,0.010447193231544303,0.003992021269537453,0.010093348597087288,0.003992021269537454,0.003992021269537453
ABLIM3,0.068875654093726,0.016857117066422903,0.016857117066422903,0.22859154501804357,0.07532753976279205,0.016857117066422903
ABO,0.020900426296726594,0.003992021269537453,0.003992021269537453,0.003992021269537454,0.029834852201772573,0.022477105860792733
ABP1,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.00595278916809977,0.0009995003330835331,0.0009995003330835334
ABR,1.4561100706254322,0.8187277526665453,1.0457938797271604,0.9819174352251366,2.193520384451411,2.6306051462670625
ABRA,0.6735786732436854,0.18754553902688031,0.33046109009596825,0.7115227853334611,0.7488321477267162,0.4694955808154799
ABRACL,5.336804049853039,6.229005081268258,5.947797227370054,4.417517432512747,4.464218017093849,4.058530788649479
ABT1,4.202737654145533,3.9378040860976404,3.280738846561309,4.018728180697016,3.6769901321922314,3.2382702511497925
ABTB1,0.15647683291456776,0.05043405431652513,0.07146972482847525,0.13553032100815746,0.32564673857474613,0.18402397194288533
ABTB2,0.39489060830349004,0.3144447322621822,0.29103679575494307,1.7590087960381042,0.5045431602613677,0.6580475670400371
ACAA1,1.1176758038004944,1.4407965845710295,1.4608016370715826,1.3289478353850188,0.829721838908109,0.9624704325325736
ACAA2,5.168579773370592,4.840141258030362,4.715637396855299,5.232127292901912,5.081231541766869,4.701371320137752
ACACA,4.181071429912084,3.6966880591124034,3.7356854949819187,4.11001906505872,3.615867573883138,3.428460048314897
ACACB,1.4560626698979788,0.37397816076900225,0.5015654728205361,0.9097565058300525,0.7232566717284556,0.6492582275429848
ACAD10,0.9996509531939387,0.46318057107406185,0.44240304683652987,0.9283868122385982,0.8369137766615725,0.6752085754604837
ACAD11,1.8317410652956478,1.1203964105579853,1.393367849652657,1.8073671706499255,2.104460997909991,1.7031299038109031
ACAD8,2.742219321708778,1.8268887974399488,1.283939021819061,1.3030739582118345,1.7208343860580744,1.015567234430919
ACAD9,1.04162991396176,1.2575049247363128,0.9335262662011872,1.3262250429246047,1.0252389637920178,1.1429213631394237
ACADL,0.007968169649176876,0.2455245864158362,0.24099256000051972,0.06141745374988899,0.02810670740611497,0.03282937103851709
ACADM,4.516433726430032,3.7841802959084134,3.4043575628442713,4.463782156824669,4.563243316110087,4.0847480074450155
ACADS,0.15875598343228547,0.06300934383708491,0.02426023136999744,0.07478120779007565,0.17298868128066802,0.08125750607752291
ACADSB,4.268104929612447,3.2083039444674735,3.637564334053718,4.591855155256479,4.5338452571276315,4.159410364300993
ACADVL,1.7955819844636642,1.3774115076032407,2.093846770660142,1.847063657395673,2.114523857348555,2.1379119428001627
ACAN,0.05017995960277515,0.037577807549784036,0.009950330853168083,0.07831256364929755,0.061925393962390496,0.07107024007181209
ACAP1,0.6690897517052675,0.12371954310416805,0.2910427832285144,0.06573419332537692,0.15368927353700973,0.06620672111288986
ACAP2,3.8202001015744194,2.827856712903054,3.1983860747542763,4.066895952999175,4.301599166436473,3.850704545175191
ACAP3,0.3080414432930244,0.14042926317185306,0.6054208029319125,0.42790595667086323,0.28734981716118224,0.22049129154137262
ACAT1,3.7356052070398147,3.294418497140285,3.0232640328840574,3.657689338695618,3.386129619125569,2.960265310351789
ACAT2,6.094287980615811,6.836261593176639,6.207974750238993,6.387666027096303,6.3043436479203425,5.650911020304146
ACBD3,3.233527759786318,3.52337647107674,3.6820542617392378,4.271646174924021,4.612065711722752,3.6976508366889735
ACBD4,1.7959041616466014,0.9501589729392136,1.412510881551418,2.183442160419541,1.8577520638499483,1.57815018387686
ACBD5,2.859907966868895,1.9883351965462686,2.31661567241698,3.4849178200950064,3.5716307318354583,2.9789012173300518
ACBD6,3.894230920872727,2.451021958095835,3.246518759079534,2.6656292759240716,2.2112320816824704,2.077917193576991
ACBD7,3.694390964771121,2.4551625329974196,2.9667694524473154,3.8733021838650687,3.8761344800399478,3.650401746889864
ACCS,0.27333633206720814,0.06268237356354091,0.12647818007363978,0.11683989103837412,0.2941704327315571,0.13145235849061593
ACCSL,0.003992021269537453,0.003992021269537453,0.003992021269537453,0.034835701775502034,0.024416956897146982,0.033703230996441784
ACD,2.210827053907061,1.5214301984880434,1.8369952862344963,1.8040086547324443,1.5223558275073368,1.1789918484598614
ACE,0.04520851842246431,0.03706003143586074,0.10932917933286976,0.25125581522060647,0.23963398177659578,0.30724251459584717
ACE2,0.0375732597237603,0.014888612493750647,0.01488861249375065,0.1568674267589153,0.7573469238911837,0.3214060011823511
ACER1,0.0,0.0,0.0,0.0,0.0,0.0
ACER2,0.27953938730245476,0.09889432066837026,0.0301771511976697,0.12200206207123655,0.2112017832401411,0.12265727448447211
ACER3,1.816215324998984,1.5387489467538167,1.567494325400679,2.1309374410808832,2.0126976279627855,1.455577202657591
ACHE,0.12543693787758164,0.07178899058791832,0.6187281989053981,0.1956943435235726,0.29674279249213464,0.23141076569643812
ACIN1,3.421229674190896,3.086000272444138,3.802926497145594,3.759744544093167,3.331915853771775,3.4467399606265943
ACLY,6.169005229379583,6.780717453821859,5.932657015373804,6.09740575591983,5.98560579056122,5.917151879332554
ACMSD,0.15175454367560276,0.09703918347034517,0.10214273852935005,0.18154317233782089,0.19828527037782498,0.17729203413459135
ACN9,3.454459446246594,3.1765942886299365,2.612002845163593,2.8664874325064713,2.830345300608534,2.0237997461464023
ACO1,3.3980081791981847,2.799565107874714,2.673415008202382,3.0258661563637825,2.7236311311213974,2.4773882786206074
ACO2,3.0935189450913723,2.2478607832913498,2.649165484965352,3.1665297888540382,3.4536111223268877,2.5513055675810397
ACOT1,0.37032095809868315,0.22351138840177007,0.22112214782288125,0.34882033366942644,0.5281578380868011,0.4885692390079617
ACOT11,0.5051957990185221,0.5530076839393905,0.363732654309271,0.34107551294162863,0.3103922498300212,0.20705568802674187
ACOT12,0.0019980026626730566,0.0019980026626730566,0.07497785300119372,0.0019980026626730566,0.001998002662673056,0.0019980026626730566
ACOT13,3.855220327698947,3.3387362685960715,2.863300889805594,3.1281394875028123,3.6703502759457645,3.0599578632206472
ACOT2,0.5609579928295458,0.28085411504149704,0.1757521554354215,0.5109548943183827,0.5131163792934879,0.4801974678954222
ACOT4,0.1651084615628703,0.085839986328502,0.13719312475681883,0.07806542219506292,0.08624203201224893,0.09589927447116989
ACOT6,0.31438484172953624,0.01863859532433701,0.1296633611191147,0.0119285708652738,0.08666942960175121,0.10844773158968926
ACOT7,4.3414064791967615,3.4477343384989214,3.779080604270273,2.7840498510362774,2.894890227156715,2.59158037121785
ACOT8,1.045150094473186,1.2000639990288895,0.7362998742063228,1.155270550209691,1.355657230580696,0.8869146394200451
ACOT9,3.48320494892909,3.1227073844858513,2.948207182320513,3.3926931186080327,3.486396767522203,2.710066004079612
ACOX1,3.2089630645243683,2.4469106605972732,2.783076259882229,3.985714552870913,3.9507474424232587,3.6342618074914403
ACOX2,0.1518551112819732,0.12360747110758756,0.35952167981229827,0.15327172823000737,0.054745571541200265,0.0343307053809383
ACOX3,1.2365437488123363,1.0747672242628237,0.7179074527398538,3.0955743438957373,5.206448334070843,4.500696545252706
ACOXL,0.9993452613360603,0.1920292950050179,0.15062835399554092,0.0295588022415444,0.03441709699323107,0.0295588022415444
ACP1,5.511141767711045,5.725584455824279,4.85536039740227,4.890131726989384,4.903704479199075,4.512579785620713
ACP2,0.5870902835853391,1.1287474028157025,0.8924773943539577,0.6356368643672933,0.5908412725341073,0.5872991140555954
ACP5,0.06875574427670414,0.12132747296284364,0.003992021269537453,0.003992021269537454,0.003992021269537454,0.003992021269537453
ACP6,0.8236861415446606,0.6951640017042323,0.8619326767363056,0.33388512799856623,0.555461780672468,0.3768617510942342
ACPL2,1.9532676451187707,1.8874718191891997,1.961603895903606,2.2877707174753716,2.5121112398528815,2.0790488843584622
ACPP,0.7181557896317434,0.40159380701831626,0.5834014684979045,1.0804155901877441,1.3911608108386215,0.9459957287455298
ACPT,0.005982071677547464,0.0059820716775474654,0.025583888493484988,0.015454235571191662,0.022671027875407965,0.0370299728900856
ACR,0.0,0.0,0.0,0.0,0.0,0.0
ACRBP,0.07474863856036926,0.018289737017533614,0.04049697468958619,0.042298646216179486,0.050942747506463,0.05687545201309117
ACRC,0.14673010687392327,0.06244454940008264,0.27012233637331207,0.33520226111771684,0.28697056045563185,0.18104457478862476
ACRV1,0.1480776939047225,0.14677456261624358,0.08563158586640979,0.19094245841885799,0.1428658082904665,0.08804292460201543
ACSBG1,0.0720643784962081,0.10443150499553099,0.0069756137364252405,0.020867056889157264,0.059288213340946944,0.04201064247896615
ACSBG2,0.1720666258368927,0.02469261259037151,0.0246926125903715,0.10287525731110826,0.10938816357244122,0.12000696737414163
ACSF2,0.28372503942612415,0.28841666713410347,0.12015670922379997,0.25718178137325537,0.49822614950264876,0.30385454439124315
ACSF3,0.5564460172223992,0.29253635711527637,0.3098510006564049,0.5310187084757427,0.7229473167645704,0.414771674492867
ACSL1,0.9825016504701184,1.3782231928730098,0.8791571820194215,0.47147621432050413,0.48744151054360896,0.32954912760919924
ACSL3,4.757970057191845,4.3052183150710945,4.642201215601926,5.8223854690753045,4.89181573139023,4.941743871244294
ACSL4,4.960317060293878,5.2464036695719445,4.483145560282747,5.227844158710185,4.8586071113782126,4.307618063535486
ACSL5,0.07061505322013163,0.1575070662826704,0.07768365705455954,0.15110544650562877,0.20001503090446424,0.06867720050844185
ACSL6,1.646223155831785,0.6867555439232288,1.193575122653359,1.864126435588965,1.4581069434501035,1.2274500152456391
ACSM1,0.09090441205704292,0.019883534355234392,0.017801016917013208,0.01173329273324931,0.012667702841705241,0.035378557033375314
ACSM2A,0.4461762060427963,0.34223610779622265,0.3742436949405587,0.553632308671304,0.6374804091168836,0.6200446609744572
ACSM2B,0.008959741371471904,0.008959741371471904,0.008959741371471904,0.008959741371471904,0.017974334882932968,0.009668510467205741
ACSM3,0.30111568802614,0.0909306492288148,0.044941284641957374,0.10552518399607179,0.05790515367785857,0.06708406278762677
ACSM4,0.04114194333117517,0.041141943331175185,0.04114194333117518,0.11601500866434687,0.882731285756824,0.7963229951205821
ACSM5,0.0,0.0,0.0,0.0,0.0,0.0
ACSS1,0.03672393723537606,0.003992021269537453,0.003992021269537453,0.01579910568653509,0.003992021269537454,0.016483405528725716
ACSS2,1.1587196420599817,2.048514283585113,1.5940474362300499,1.7531284752268663,1.7032835774490638,1.0201107825490707
ACSS3,1.667765598425376,1.1306384550778141,1.5205497688304364,3.005393642329973,3.5027240348042783,2.736775954202648
ACTA1,0.675692249263716,0.399293305632603,0.17862130892345296,0.172480711550876,0.15652869117778404,0.09147965464317032
ACTA2,0.07305720913841189,0.04309339005278953,0.03612017758975689,0.08695657559520126,0.5237544486616984,1.0867531954668626
ACTB,8.404958703015241,8.392163239495874,8.05213331863756,8.416657507714534,8.720248175930687,8.1867652876812
ACTBL2,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0023358959935815757,0.0009995003330835331,0.0009995003330835334
ACTC1,1.2523101918869894,3.727042804066112,3.1867190633129394,2.4872437819534494,4.848157374813178,4.675191904099548
ACTG1,7.784395258201551,8.300772973759827,8.079574913599266,7.941142105301924,7.653704172545991,7.347921909680152
ACTG2,0.07383087941040907,0.46620851019885196,0.20583974132493216,0.06930243848052535,0.04425261521289746,0.03496324419354769
ACTL10,0.028751438676351146,0.07852013387342756,0.0597391508895418,0.021628321222040843,0.026982187075037457,0.01093994003833436
ACTL6A,5.232260696277705,5.232251193567267,4.67407545928617,4.692461174815912,4.218593920344455,3.56687942071856
ACTL6B,0.335430570255471,0.09096811781275363,0.012916225266546328,0.012916225266546325,0.012916225266546328,0.012916225266546325
ACTL7A,0.0,0.0,0.0,0.0,0.0,0.0
ACTL7B,0.0009995003330835331,0.0009995003330835331,0.005044147155441904,0.0009995003330835334,0.0009995003330835331,0.0009995003330835334
ACTL8,0.058038460041237284,0.06896496339731188,0.046037759265631,0.008917543014659086,0.004987541511039074,0.012230586246006822
ACTL9,0.0,0.0,0.0,0.0,0.0,0.0
ACTN1,4.053542937376516,4.07100293267508,4.426003748075744,4.09466596397246,3.385309296469763,3.826516869609182
ACTN2,0.4297396458542044,0.1173425563013062,0.22187870528158904,0.09009962453418956,0.06636356492188962,0.10567146719208835
ACTN3,0.3320623640982788,0.1099584001717176,0.028450665403432777,0.015043884323614311,0.03285967000357711,0.044743831180673446
ACTN4,3.1121269821157105,3.0446235078179287,3.8641494507404848,2.7900509626651178,2.7279294973318247,2.6791266070492012
ACTR10,4.251294514596931,3.804315662999941,3.2861859619696507,4.439843516663246,4.731319754550559,3.9675788670726635
ACTR1A,3.279313699143506,3.164889271278366,3.0859092921529414,3.697929354671727,4.024406545879387,3.4207985169445223
ACTR1B,0.763219386321535,0.9055234238103044,1.1967952343347021,0.9929274908847275,1.379425068457602,1.7321286585716555
ACTR2,5.75063148674243,5.71257647969683,5.3846401312974495,5.860773173584662,6.516718447869828,6.145466748729758
ACTR3,5.3219503154849725,5.449213622785524,4.903164373470578,5.819052646264882,5.682705079959896,5.164947140269863
ACTR3B,1.932186000890823,1.5860223895533931,1.6263529627127096,1.78601374969502,0.8802541055146228,0.8382349178028401
ACTR3C,0.059492593577675085,0.033393341200028924,0.03936381356740378,0.04790114065502037,0.032853932602918995,0.036510699996795674
ACTR5,1.1639900942829742,0.9555558851067069,1.8751492213832197,1.456157909178545,1.001299888531579,1.0349821156965902
ACTR6,3.7250624594135475,3.816869722293809,2.543491545313001,3.66954495512276,4.279521693707839,2.7726154319791916
ACTR8,2.044050248055928,1.8513896477098806,1.4491110112968244,2.7049848563858534,2.289683515574787,1.8627547358189616
ACTRT1,0.0019980026626730566,0.0019980026626730566,0.001998002662673056,0.0019980026626730566,0.02993335499017724,0.0019980026626730566
ACTRT2,0.0,0.0,0.0,0.0,0.0,0.0
ACVR1,1.0809094683928593,1.611771910702925,1.3523947403762409,2.548953845019401,1.6667408222482025,1.6422977563098213
ACVR1B,1.313032647372774,0.9023910501683726,1.3931662032892906,1.7814817585317955,2.271988613722858,1.6533399105394662
ACVR1C,0.22333653808100162,0.011928570865273803,0.04354899381837002,0.21356929477878955,0.11260408031416073,0.09632323105887947
ACVR2A,5.107058604188205,2.107807269268161,3.0169047698438862,5.349311129227198,4.977644274058726,4.422245934911505
ACVR2B,5.2498849853271325,3.711803908154305,4.356760959820308,4.9456416305207345,4.965969177710082,4.624485864766361
ACVRL1,0.6888979720727554,0.29290645184339903,0.529235273291703,1.584203560455242,2.0254904822746442,1.2969423961459026
ACY1,2.6904786238479264,2.4717424067694904,1.9918932561717584,3.1143164552030087,3.2234139416454557,2.227417293191043
ACY3,0.0029955089797984794,0.00299550897979848,0.020489025433581637,0.013292102227144581,0.002995508979798479,0.0029955089797984794
ACYP1,2.0393662316672643,1.56686702188148,2.0754175386239924,1.875188409365734,2.167583606561418,1.8842304794497977
ACYP2,0.3097091730232133,0.278199138574122,0.28665004292828644,0.3054701210770153,0.4439170605833536,0.41542727482568076
ADA,1.8565599148288763,1.8535324002102593,1.5889967057815588,2.302920257171024,2.3338959981816827,1.9561275479058555
ADAD1,0.0,0.0,0.0,0.0,0.0,0.0
ADAD2,0.053559862981630624,0.01092689521580476,0.03009025469837219,0.004987541511039073,0.004994800855320157,0.004987541511039073
ADAL,1.925276578441838,1.2648766134327314,1.5197156067075954,1.963380591885058,1.7852905829667252,1.6386538249138667
ADAM10,3.388737429074733,3.460695533467117,2.5690420554096494,3.9192582930280078,4.181404483658887,3.5413587873160948
ADAM11,0.10267562218281454,0.14360595578752575,0.07172710612269989,0.029523789307478975,0.008959741371471904,0.035205672284585855
ADAM12,0.0998070121873766,0.01882175424058776,0.018821754240587758,0.2504899604665266,0.15263575456969833,0.6859423797371433
ADAM15,0.39753368526043925,0.30731046772981646,0.4068563261203782,0.24318711301639914,0.09753161645890844,0.2502641461017164
ADAM17,4.259682314066501,2.0974968383545884,2.6731654814019,4.230124734931629,4.470037285018699,4.078426951001206
ADAM18,0.014427695001548932,0.039676248958572725,0.0069756137364252405,0.010006867866132946,0.15401366789536888,0.006975613736425241
ADAM19,3.9901817520517446,2.7739620683563104,4.860942615557548,6.634858166712884,6.084756269784015,5.820342354126709
ADAM2,0.0019980026626730566,0.0019980026626730566,0.001998002662673056,0.0019980026626730566,0.01631838504119175,0.0019980026626730566
ADAM20,0.37849161909375906,0.0800578727697054,0.05448818528406973,0.4096383146243566,0.5470107705910381,0.2640340066622929
ADAM21,0.011939705567287942,0.004987541511039073,0.03628303718024914,0.004987541511039073,0.0475235612854087,0.004987541511039073
ADAM22,0.9337122464560343,0.4142557548203793,0.4209347552920707,0.46957685540313476,0.32964946588984856,0.19452769174858392
